index_right,GEOID,OBJECTID
128,360810273005,129
128,360810291002,129
128,360810273002,129
128,360810309032,129
128,360810309042,129
128,360810309033,129
128,360810285002,129
128,360810285004,129
128,360810287002,129
128,360810289003,129
128,360810291001,129
128,360810337001,129
128,360810351002,129
128,360810273003,129
128,360810275001,129
128,360810277005,129
128,360810283002,129
128,360810339002,129
128,360810275002,129
128,360810279001,129
128,360810283004,129
128,360810339001,129
128,360810285003,129
128,360810309022,129
128,360810351003,129
128,360810337002,129
128,360810275003,129
128,360810287004,129
128,360810277004,129
128,360810327002,129
128,360810283001,129
128,360810289001,129
128,360810309041,129
128,360810279002,129
128,360810283005,129
128,360810285001,129
128,360810287003,129
128,360810289002,129
128,360810291004,129
128,360810273001,129
128,360810277001,129
128,360810279003,129
128,360810281001,129
128,360810281004,129
128,360810291003,129
128,360810309021,129
128,360810327001,129
128,360810329002,129
128,360810339003,129
128,360810351001,129
128,360810309031,129
128,360810309023,129
128,360810279004,129
128,360810347002,129
128,360810277003,129
128,360810273004,129
128,360810281003,129
128,360810283003,129
128,360810347001,129
128,360810277002,129
128,360810329003,129
128,360810309024,129
128,360810281002,129
128,360810329001,129
128,360810287001,129
128,360810309025,129
54,360470336001,55
54,360470326003,55
54,360470354003,55
54,360470328001,55
54,360470350001,55
54,360470340002,55
54,360470348002,55
54,360470342003,55
54,360470336003,55
54,360470336004,55
54,360470356021,55
54,360470342004,55
54,360470336005,55
54,360470328002,55
54,360470352001,55
54,360470330001,55
54,360470342002,55
54,360470354002,55
54,360470328003,55
54,360470356023,55
54,360470348001,55
54,360470336002,55
54,360470326001,55
54,360470328004,55
54,360470342001,55
54,360470354001,55
54,360470326004,55
54,360470340001,55
54,360470330003,55
54,360470350002,55
54,360470330002,55
54,360470326005,55
54,360470356011,55
54,360470326002,55
54,360470356022,55
61,360470355001,62
61,360470335002,62
61,360470335001,62
61,360470333002,62
61,360470321001,62
61,360470323003,62
61,360470331003,62
61,360470335003,62
61,360470213001,62
61,360470323002,62
61,360470321004,62
61,360470325003,62
61,360470331002,62
61,360470323001,62
61,360470213003,62
61,360470319002,62
61,360470333001,62
61,360470321002,62
61,360470325001,62
61,360470333003,62
61,360470319003,62
61,360470321003,62
61,360470213002,62
61,360470319001,62
61,360470355003,62
61,360470331001,62
61,360470325002,62
61,360470355002,62
227,360470078001,228
227,360470078003,228
227,360470078004,228
227,360470022001,228
227,360470084003,228
227,360470076001,228
227,360470076002,228
227,360470078002,228
227,360470082002,228
227,360470122003,228
227,360470145003,228
227,360470002001,228
227,360470022003,228
227,360470082001,228
227,360470122002,228
227,360470145002,228
227,360470074004,228
227,360470072001,228
227,360470080001,228
227,360470084001,228
227,360470147002,228
227,360470074001,228
227,360470145004,228
227,360470147001,228
227,360470018001,228
227,360470020001,228
227,360470022002,228
227,360470074003,228
227,360470076003,228
227,360470080003,228
227,360470084002,228
227,360470101001,228
227,360470018000,228
227,360470082003,228
227,360470101003,228
227,360470020002,228
227,360470080002,228
227,360470145001,228
227,360470074002,228
227,360470101002,228
227,360470122001,228
82,360810489002,83
82,360810485002,83
82,360810485001,83
82,360810479002,83
82,360810479003,83
82,360810265002,83
82,360810483002,83
82,360810479001,83
82,360810243001,83
82,360810243002,83
82,360810265001,83
82,360810483001,83
82,360810243003,83
82,360810489001,83
82,360810485003,83
82,360810243004,83
158,360050067006,159
158,360050069003,159
158,360050079006,159
158,360050071002,159
158,360050075001,159
158,360050075003,159
158,360050065003,159
158,360050067005,159
158,360050065002,159
158,360050073002,159
158,360050069004,159
158,360050071001,159
158,360050073003,159
158,360050079003,159
158,360050065004,159
158,360050079005,159
158,360050075002,159
158,360050075004,159
158,360050067004,159
158,360050077001,159
158,360050067001,159
158,360050067003,159
158,360050069002,159
158,360050079001,159
158,360050079002,159
158,360050079004,159
158,360050069001,159
158,360050067002,159
158,360050073001,159
143,360610041006,144
143,360610041001,144
143,360610041003,144
143,360610041005,144
143,360610043002,144
143,360610041002,144
143,360610043001,144
143,360610045001,144
143,360610041004,144
143,360610043003,144
180,360470149003,181
180,360470143003,181
180,360470159003,181
180,360470165002,181
180,360470133002,181
180,360470149005,181
180,360470149004,181
180,360470135003,181
180,360470159004,181
180,360470149002,181
180,360470155004,181
180,360470165003,181
180,360470167003,181
180,360470129013,181
180,360470133004,181
180,360470137003,181
180,360470139003,181
180,360470139004,181
180,360470143002,181
180,360470149001,181
180,360470137001,181
180,360470153003,181
180,360470151003,181
180,360470141001,181
180,360470167002,181
180,360470129023,181
180,360470135001,181
180,360470159005,181
180,360470159002,181
180,360470129011,181
180,360470131004,181
180,360470139002,181
180,360470129022,181
180,360470157002,181
180,360470153002,181
180,360470131001,181
180,360470137002,181
180,360470155002,181
180,360470129021,181
180,360470129012,181
180,360470133003,181
180,360470139001,181
180,360470141003,181
180,360470143001,181
180,360470151001,181
180,360470151004,181
180,360470153004,181
180,360470157003,181
180,360470159001,181
180,360470167001,181
180,360470167004,181
180,360470157004,181
180,360470155003,181
180,360470131003,181
180,360470133001,181
180,360470141002,181
180,360470165001,181
180,360470165004,181
180,360470151002,181
180,360470135002,181
180,360470157001,181
180,360470153001,181
180,360470131002,181
180,360470155001,181
243,360610263004,244
243,360610251001,244
243,360610245003,244
243,360610255004,244
243,360610261004,244
243,360610261005,244
243,360610247003,244
243,360610261007,244
243,360610263003,244
243,360610243013,244
243,360610261003,244
243,360610265001,244
243,360610245002,244
243,360610253002,244
243,360610247005,244
243,360610255001,244
243,360610239001,244
243,360610245004,244
243,360610265003,244
243,360610247004,244
243,360610243012,244
243,360610261001,244
243,360610253004,244
243,360610245006,244
243,360610251002,244
243,360610265005,244
243,360610241002,244
243,360610255002,244
243,360610239002,244
243,360610245007,244
243,360610247001,244
243,360610265002,244
243,360610245005,244
243,360610249001,244
243,360610245001,244
243,360610253003,244
243,360610263005,244
243,360610253001,244
243,360610261002,244
243,360610261006,244
243,360610253005,244
243,360610263001,244
243,360610265004,244
243,360610241004,244
243,360610241005,244
243,360610247002,244
243,360610243011,244
243,360610255003,244
243,360610253006,244
243,360610263002,244
243,360610241003,244
243,360610241001,244
62,360471202002,63
62,360471142021,63
62,360471176022,63
62,360471176012,63
62,360471188003,63
62,360471176021,63
62,360471174001,63
62,360471182012,63
62,360471182011,63
62,360471184003,63
62,360471188002,63
62,360471146001,63
62,360471176011,63
62,360471186001,63
62,360471172022,63
62,360471172021,63
62,360471174002,63
62,360471142011,63
62,360471142012,63
62,360471142022,63
62,360471178001,63
62,360471180001,63
62,360471182022,63
62,360471186002,63
62,360471202001,63
62,360471190001,63
62,360471172011,63
62,360471184002,63
62,360471146002,63
62,360471182021,63
62,360471188001,63
62,360471184001,63
62,360471190002,63
62,360471172012,63
231,360610022013,232
231,360610010021,232
231,360610010011,232
231,360610014012,232
231,360610012003,232
231,360610010022,232
231,360610006004,232
231,360610002022,232
231,360610022011,232
231,360610002023,232
231,360610014011,232
231,360610002012,232
231,360610006006,232
231,360610006003,232
231,360610006005,232
231,360610002025,232
231,360610010023,232
231,360610022014,232
231,360610006001,232
231,360610022012,232
231,360610006002,232
231,360610014022,232
231,360610002021,232
231,360610002024,232
231,360610002011,232
231,360610014021,232
231,360610012001,232
231,360610012002,232
168,360050227031,169
168,360050241004,169
168,360050381002,169
168,360050227011,169
168,360050233011,169
168,360050229011,169
168,360050241001,169
168,360050235011,169
168,360050379004,169
168,360050379005,169
168,360050231001,169
168,360050229015,169
168,360050233012,169
168,360050229021,169
168,360050379003,169
168,360050381003,169
168,360050235022,169
168,360050381004,169
168,360050241005,169
168,360050229023,169
168,360050235013,169
168,360050235024,169
168,360050235012,169
168,360050229022,169
168,360050227013,169
168,360050379001,169
168,360050381001,169
168,360050379002,169
168,360050381005,169
168,360050381006,169
168,360050229014,169
168,360050235023,169
168,360050227012,169
168,360050241002,169
168,360050241003,169
168,360050233014,169
168,360050229012,169
168,360050233021,169
168,360050235021,169
168,360050229013,169
168,360050233022,169
168,360050227021,169
168,360050233013,169
179,360810058001,180
179,360810054002,180
179,360810058004,180
179,360810040021,180
179,360810058002,180
179,360810088001,180
179,360810054004,180
179,360810088002,180
179,360810086001,180
179,360810044011,180
179,360810044012,180
179,360810050001,180
179,360810054001,180
179,360810086002,180
179,360810058003,180
179,360810054003,180
199,360050323002,200
199,360050335002,200
199,360050345002,200
199,360050343001,200
199,360050323003,200
199,360050337002,200
199,360050335003,200
199,360050345003,200
199,360050351001,200
199,360050309003,200
199,360050307012,200
199,360050309002,200
199,360050351002,200
199,360050307011,200
199,360050323001,200
199,360050345001,200
199,360050309001,200
199,360050309004,200
199,360050319001,200
199,360050323004,200
199,360050335001,200
199,360050343002,200
199,360050307014,200
199,360050337003,200
199,360050351003,200
199,360050307013,200
199,360050337001,200
63,360811529021,64
63,360811479003,64
63,360811479002,64
63,360811507012,64
63,360811507022,64
63,360811529013,64
63,360811507011,64
63,360811529011,64
63,360811507024,64
63,360811483004,64
63,360811483003,64
63,360811507013,64
63,360811507021,64
63,360811529024,64
63,360811529022,64
63,360811385021,64
63,360811529023,64
63,360811507023,64
63,360811529012,64
63,360811483002,64
63,360811483001,64
63,360811479001,64
196,360810132001,197
196,360810142021,197
196,360810154002,197
196,360810026001,197
196,360810110001,197
196,360810112001,197
196,360810116001,197
196,360810124002,197
196,360810126012,197
196,360810130002,197
196,360810144001,197
196,360810154001,197
196,360810108002,197
196,360810120001,197
196,360810108001,197
196,360810120002,197
196,360810150001,197
196,360810126022,197
196,360810124001,197
196,360810110002,197
196,360810152001,197
196,360810028002,197
196,360810150002,197
196,360810142012,197
196,360810114001,197
196,360810122002,197
196,360810126011,197
196,360810128002,197
196,360810130001,197
196,360810132002,197
196,360810024002,197
196,360810142022,197
196,360810148001,197
196,360810118002,197
196,360810028001,197
196,360810156002,197
196,360810116002,197
196,360810128001,197
196,360810126021,197
196,360810112002,197
196,360810118001,197
196,360810142011,197
196,360810152002,197
196,360810024001,197
196,360810122001,197
196,360810156001,197
196,360810026002,197
204,360810424002,205
204,360810400001,205
204,360810530001,205
204,360810528001,205
204,360810526002,205
204,360810376003,205
204,360810520001,205
204,360810524001,205
204,360810518001,205
204,360810376001,205
204,360810394002,205
204,360810398001,205
204,360810424001,205
204,360810524002,205
204,360810394003,205
204,360810404004,205
204,360810282001,205
204,360810376004,205
204,360810526001,205
204,360810280001,205
204,360810334012,205
204,360810384001,205
204,360810400002,205
204,360810432001,205
204,360810518002,205
204,360810522001,205
204,360810530002,205
204,360810368002,205
204,360810376002,205
204,360810384002,205
204,360810398002,205
204,360810402002,205
204,360810404003,205
204,360810404001,205
204,360810334011,205
204,360810352001,205
204,360810424003,205
204,360810404002,205
204,360810394001,205
204,360810426001,205
204,360810402001,205
204,360810368001,205
204,360810366001,205
204,360810352002,205
204,360810366002,205
204,360810376005,205
226,360470100004,227
226,360470102002,227
226,360470098001,227
226,360470098003,227
226,360470100003,227
226,360470102001,227
226,360470110001,227
226,360470104001,227
226,360470094001,227
226,360470106003,227
226,360470098002,227
226,360470118002,227
226,360470102003,227
226,360470088002,227
226,360470110002,227
226,360470112002,227
226,360470120001,227
226,360470118001,227
226,360470086001,227
226,360470092001,227
226,360470094003,227
226,360470096001,227
226,360470098004,227
226,360470100002,227
226,360470108001,227
226,360470108002,227
226,360470112001,227
226,360470090002,227
226,360470090001,227
226,360470088001,227
226,360470112003,227
226,360470108003,227
226,360470094002,227
226,360470092002,227
226,360470100001,227
226,360470104002,227
226,360470096003,227
226,360470096004,227
226,360470106001,227
226,360470104003,227
226,360470106002,227
226,360470092003,227
226,360470096002,227
226,360470112004,227
88,360470764003,89
88,360470508041,89
88,360470764002,89
88,360470510012,89
88,360470506004,89
88,360470764001,89
88,360470520003,89
88,360470520002,89
88,360470512003,89
88,360470512001,89
88,360470514001,89
88,360470518001,89
88,360470770001,89
88,360470508011,89
88,360470510011,89
88,360470516021,89
88,360471522002,89
88,360470460001,89
88,360470460002,89
88,360470510022,89
88,360470786003,89
88,360470788003,89
88,360470482003,89
88,360470506003,89
88,360470508042,89
88,360470510023,89
88,360470482002,89
88,360470510021,89
88,360470508043,89
88,360470514004,89
88,360470514003,89
88,360470462012,89
88,360470482001,89
88,360470506002,89
88,360470506001,89
88,360470514002,89
88,360470518002,89
88,360470520001,89
88,360470526003,89
88,360470462011,89
88,360470480001,89
88,360470480002,89
88,360470772001,89
88,360470786001,89
88,360470508031,89
88,360470512002,89
88,360470516022,89
88,360470508012,89
88,360470516011,89
88,360470766001,89
88,360470770002,89
88,360470526002,89
88,360470460003,89
88,360470518003,89
88,360471522003,89
88,360470774002,89
88,360470788001,89
88,360470772002,89
88,360470774001,89
88,360470786002,89
88,360470512004,89
88,360470526001,89
88,360470528002,89
88,360470516012,89
88,360470482004,89
88,360470788002,89
88,360471522001,89
88,360470516013,89
88,360470528001,89
94,360810741001,95
94,360810721002,95
94,360810769021,95
94,360810749002,95
94,360810713031,95
94,360810747001,95
94,360810741004,95
94,360810743002,95
94,360810721005,95
94,360810707001,95
94,360810707002,95
94,360810719001,95
94,360810739002,95
94,360810707003,95
94,360810723003,95
94,360810757021,95
94,360810713042,95
94,360810731002,95
94,360810739004,95
94,360810713043,95
94,360810737002,95
94,360810721001,95
94,360810721003,95
94,360810757023,95
94,360810741002,95
94,360810709002,95
94,360810743001,95
94,360810713033,95
94,360810723001,95
94,360810749001,95
94,360810757022,95
94,360810769012,95
94,360810745001,95
94,360810713062,95
94,360810713053,95
94,360810709001,95
94,360810757012,95
94,360810713051,95
94,360810711002,95
94,360810711003,95
94,360810719002,95
94,360810739003,95
94,360810743004,95
94,360810745002,95
94,360810723002,95
94,360810757011,95
94,360810711001,95
94,360810713044,95
94,360810713064,95
94,360810721004,95
94,360810739005,95
94,360810645001,95
94,360810747002,95
94,360810729001,95
94,360810769011,95
94,360810713032,95
94,360810739001,95
94,360810645002,95
94,360810729002,95
94,360810757013,95
94,360810741003,95
94,360810713063,95
94,360810731001,95
94,360810737001,95
94,360810713041,95
94,360810743003,95
94,360810711004,95
94,360810713052,95
94,360810713061,95
35,360470443001,36
35,360470443003,36
35,360470443002,36
35,360470427002,36
35,360470431002,36
35,360470435001,36
35,360470437002,36
35,360470441001,36
35,360470429003,36
35,360470447001,36
35,360470447002,36
35,360470433002,36
35,360470441002,36
35,360470445001,36
35,360470427004,36
35,360470437003,36
35,360470439001,36
35,360470437004,36
35,360470439003,36
35,360470453002,36
35,360470443004,36
35,360470441003,36
35,360470409001,36
35,360470435002,36
35,360470431001,36
35,360470427003,36
35,360470427001,36
35,360470431003,36
35,360470431004,36
35,360470437001,36
35,360470439002,36
35,360470445002,36
35,360470445003,36
35,360470453001,36
35,360470433003,36
35,360470409002,36
35,360470433001,36
35,360470429001,36
35,360470435003,36
35,360470409003,36
35,360470429002,36
35,360470429004,36
138,360810618001,139
138,360810630002,139
138,360810328001,139
138,360810650002,139
138,360810630001,139
138,360810620001,139
138,360810358001,139
138,360810632002,139
138,360810646002,139
138,360810328002,139
138,360810626002,139
138,360810618002,139
138,360810646001,139
138,360810632001,139
138,360810682002,139
138,360810626001,139
138,360810624001,139
138,360810358004,139
138,360810358003,139
138,360810616013,139
138,360810650001,139
138,360810616012,139
138,360810682001,139
138,360810616011,139
138,360810358002,139
138,360810626003,139
19,360050387002,20
19,360050393004,20
19,360050393003,20
19,360050391005,20
19,360050393002,20
19,360050387003,20
19,360050389001,20
19,360050387001,20
19,360050389004,20
19,360050393006,20
19,360050391001,20
19,360050391003,20
19,360050397002,20
19,360050397001,20
19,360050393001,20
19,360050389002,20
19,360050389005,20
19,360050393005,20
19,360050391002,20
19,360050391004,20
19,360050391006,20
19,360050389003,20
4,360850170092,5
4,360850170091,5
4,360850170081,5
4,360850170103,5
4,360850170083,5
4,360850170093,5
4,360850170071,5
4,360850170082,5
4,360850170102,5
4,360850170101,5
4,360850170072,5
4,360850170104,5
101,360810577001,102
101,360810635002,102
101,360810577003,102
101,360810567003,102
101,360810627001,102
101,360810623002,102
101,360810565001,102
101,360810633022,102
101,360810639002,102
101,360810639001,102
101,360810629001,102
101,360810629002,102
101,360810637001,102
101,360810633021,102
101,360810567004,102
101,360810637003,102
101,360810577002,102
101,360810637002,102
101,360810625001,102
101,360810567002,102
101,360810567001,102
101,360810623001,102
101,360810579001,102
101,360810627002,102
101,360810629003,102
101,360810635001,102
101,360810633011,102
101,360810579002,102
101,360810625002,102
9,360810790001,10
9,360810184022,10
9,360810288001,10
9,360810788002,10
9,360810272002,10
9,360810272001,10
9,360810184021,10
9,360810788001,10
9,360810186001,10
9,360810276001,10
9,360810284002,10
9,360810190002,10
9,360810790002,10
9,360810792001,10
9,360810284001,10
9,360810288003,10
9,360810274001,10
9,360810184011,10
9,360810188001,10
9,360810192002,10
9,360810278001,10
9,360810192001,10
9,360810288002,10
9,360810182001,10
9,360810278002,10
9,360810182002,10
9,360810190001,10
9,360810792002,10
9,360810288004,10
34,360470900003,35
34,360470906003,35
34,360470908002,35
34,360470910003,35
34,360470900001,35
34,360470922001,35
34,360470920003,35
34,360470900004,35
34,360470920001,35
34,360470912002,35
34,360470912001,35
34,360470916001,35
34,360470892003,35
34,360470894001,35
34,360470900005,35
34,360470924003,35
34,360470894004,35
34,360470910001,35
34,360470906002,35
34,360470894003,35
34,360470916004,35
34,360470892002,35
34,360470892001,35
34,360470896003,35
34,360470910004,35
34,360470912003,35
34,360470920002,35
34,360470910002,35
34,360470918002,35
34,360470894002,35
34,360470898002,35
34,360470900007,35
34,360470902003,35
34,360470902002,35
34,360470916002,35
34,360470918001,35
34,360470906001,35
34,360470924001,35
34,360470902005,35
34,360470924002,35
34,360470896001,35
34,360470898001,35
34,360470922002,35
34,360470896002,35
34,360470902004,35
34,360470908003,35
34,360470900002,35
34,360470892004,35
34,360470900006,35
34,360470908001,35
34,360470902001,35
34,360470916003,35
73,360610188001,74
73,360610178003,74
73,360610178002,74
73,360610180004,74
73,360610192002,74
73,360610242002,74
73,360610194001,74
73,360610194002,74
73,360610188003,74
73,360610188004,74
73,360610196002,74
73,360610242001,74
73,360610182003,74
73,360610194003,74
73,360610184002,74
73,360610184004,74
73,360610242003,74
73,360610196001,74
73,360610194004,74
73,360610182004,74
73,360610178001,74
73,360610180001,74
73,360610210003,74
73,360610210002,74
73,360610196003,74
73,360610182001,74
73,360610192001,74
73,360610180003,74
73,360610188002,74
73,360610210004,74
73,360610184003,74
73,360610210001,74
73,360610184001,74
73,360610198001,74
73,360610182002,74
73,360610180002,74
73,360610182005,74
73,360610192003,74
73,360610198002,74
176,360470373004,177
176,360470369002,177
176,360470301003,177
176,360470301001,177
176,360470303003,177
176,360470363003,177
176,360470369001,177
176,360470371004,177
176,360470371002,177
176,360470303001,177
176,360470369003,177
176,360470361002,177
176,360470367002,177
176,360470373002,177
176,360470373001,177
176,360470365021,177
176,360470367001,177
176,360470361003,177
176,360470361001,177
176,360470365011,177
176,360470363001,177
176,360470369004,177
176,360470371005,177
176,360470303002,177
176,360470363004,177
176,360470371003,177
176,360470301002,177
176,360470365012,177
176,360470371001,177
176,360470363002,177
176,360470373003,177
93,360050237032,94
93,360050383013,94
93,360050239001,94
93,360050383022,94
93,360050237033,94
93,360050237031,94
93,360050239003,94
93,360050237041,94
93,360050383011,94
93,360050239004,94
93,360050239002,94
93,360050383023,94
93,360050237043,94
93,360050383012,94
93,360050239005,94
93,360050237042,94
93,360050383021,94
93,360050239006,94
173,360050419007,174
173,360050429022,174
173,360050429013,174
173,360050429012,174
173,360050431003,174
173,360050431002,174
173,360050419005,174
173,360050431004,174
173,360050419002,174
173,360050421003,174
173,360050425006,174
173,360050419001,174
173,360050431001,174
173,360050423003,174
173,360050431005,174
173,360050431008,174
173,360050425001,174
173,360050429011,174
173,360050423002,174
173,360050421001,174
173,360050419004,174
173,360050423001,174
173,360050425002,174
173,360050429023,174
173,360050431006,174
173,360050431007,174
173,360050425003,174
173,360050419006,174
173,360050421002,174
173,360050419003,174
173,360050421005,174
173,360050421004,174
173,360050425007,174
173,360050425004,174
173,360050425005,174
173,360050429021,174
209,360470594013,210
209,360470632001,210
209,360470628003,210
209,360470598001,210
209,360470592001,210
209,360470600004,210
209,360470572002,210
209,360470596003,210
209,360470586001,210
209,360470592002,210
209,360470594011,210
209,360470594024,210
209,360470596001,210
209,360470600001,210
209,360470626002,210
209,360470594021,210
209,360470570004,210
209,360470596002,210
209,360470572001,210
209,360470594015,210
209,360470594016,210
209,360470606002,210
209,360470632002,210
209,360470626001,210
209,360470594022,210
209,360470586002,210
209,360470570002,210
209,360470594014,210
209,360470594023,210
209,360470598002,210
209,360470606001,210
209,360470628001,210
209,360470600005,210
209,360470628002,210
209,360470592003,210
209,360470600003,210
209,360470628004,210
209,360470600002,210
209,360470570001,210
209,360470570003,210
209,360470594012,210
209,360470590001,210
148,360470574002,149
148,360470564002,149
148,360470552003,149
148,360470580002,149
148,360470574001,149
148,360470552002,149
148,360470560001,149
148,360470562001,149
148,360470564001,149
148,360470638001,149
148,360470642002,149
148,360470560003,149
148,360470550001,149
148,360470548002,149
148,360470558002,149
148,360470576001,149
148,360470548001,149
148,360470566002,149
148,360470568001,149
148,360470576002,149
148,360470580001,149
148,360470642001,149
148,360470550003,149
148,360470560002,149
148,360470562002,149
148,360470568002,149
148,360470566001,149
148,360470578002,149
148,360470552001,149
148,360470578001,149
148,360470564003,149
148,360470638002,149
148,360470558001,149
148,360470550002,149
214,360810254002,215
214,360810414002,215
214,360810258001,215
214,360810194001,215
214,360810196002,215
214,360810198002,215
214,360810260001,215
214,360810202001,215
214,360810264001,215
214,360810260002,215
214,360810266001,215
214,360810198001,215
214,360810414003,215
214,360810440002,215
214,360810196001,215
214,360810198003,215
214,360810258002,215
214,360810262001,215
214,360810264002,215
214,360810194002,215
214,360810254003,215
214,360810254005,215
214,360810434001,215
214,360810254006,215
214,360810254001,215
214,360810440003,215
214,360810254004,215
214,360810414001,215
214,360810270001,215
214,360810440001,215
178,360810083001,179
178,360810069002,179
178,360810079002,179
178,360810071003,179
178,360810071001,179
178,360810081001,179
178,360810091001,179
178,360810073003,179
178,360810087003,179
178,360810087002,179
178,360810073002,179
178,360810069003,179
178,360810071004,179
178,360810071002,179
178,360810073001,179
178,360810083002,179
178,360810087001,179
178,360810069001,179
178,360810079001,179
178,360810091002,179
76,360471126001,77
76,360471130004,77
76,360471122002,77
76,360471128001,77
76,360471130003,77
76,360471134001,77
76,360471156001,77
76,360471158001,77
76,360471130002,77
76,360471144004,77
76,360471134002,77
76,360471126003,77
76,360471158002,77
76,360471130001,77
76,360471144001,77
76,360471144003,77
76,360471156002,77
76,360471122001,77
76,360471126002,77
76,360471128002,77
76,360471134003,77
76,360471156004,77
76,360471144002,77
76,360471156003,77
76,360471132002,77
76,360471128003,77
76,360471158003,77
76,360471132001,77
171,360850112023,172
171,360850122002,172
171,360850114022,172
171,360850134002,172
171,360850112024,172
171,360850114023,172
171,360850122003,172
171,360850112022,172
171,360850112021,172
171,360850122001,172
171,360850134001,172
171,360850128042,172
171,360850134003,172
171,360850122004,172
171,360850128041,172
171,360850114021,172
215,360810172002,216
215,360810166002,216
215,360810164001,216
215,360810814001,216
215,360810818001,216
215,360810838004,216
215,360810846012,216
215,360810166001,216
215,360810102001,216
215,360810178002,216
215,360810176001,216
215,360810094002,216
215,360810102002,216
215,360810172001,216
215,360810104001,216
215,360810168002,216
215,360810818003,216
215,360810100001,216
215,360810838002,216
215,360810096002,216
215,360810864002,216
215,360810170002,216
215,360810864001,216
215,360810814003,216
215,360810158023,216
215,360810838001,216
215,360810174002,216
215,360810846011,216
215,360810840003,216
215,360810164002,216
215,360810168001,216
215,360810170001,216
215,360810174001,216
215,360810180001,216
215,360810094001,216
215,360810098001,216
215,360810104002,216
215,360810818002,216
215,360810838003,216
215,360810840002,216
215,360810840001,216
215,360810106001,216
215,360810158013,216
215,360810158021,216
215,360810158022,216
215,360810840004,216
215,360810178001,216
215,360810814002,216
215,360810846021,216
215,360810158011,216
215,360810158012,216
215,360810840005,216
215,360810100002,216
215,360810096001,216
215,360810098002,216
215,360810106002,216
215,360810176002,216
15,360811133001,16
15,360811085003,16
15,360811113001,16
15,360811399001,16
15,360811403001,16
15,360811099002,16
15,360811113003,16
15,360811129002,16
15,360811447001,16
15,360811471002,16
15,360811093001,16
15,360811441002,16
15,360811093003,16
15,360811435001,16
15,360811441004,16
15,360811085001,16
15,360811463001,16
15,360811463002,16
15,360811447002,16
15,360811467003,16
15,360811097003,16
15,360811099001,16
15,360811409011,16
15,360811441003,16
15,360811441001,16
15,360811451021,16
15,360811467001,16
15,360811471001,16
15,360811129001,16
15,360811451022,16
15,360811129003,16
15,360811099003,16
15,360811133002,16
15,360811085002,16
15,360811113002,16
15,360811097001,16
15,360811097002,16
15,360811123002,16
15,360811403002,16
15,360811123001,16
15,360811093002,16
15,360811435002,16
15,360811467002,16
15,360811399002,16
23,360610193004,24
23,360610195003,24
23,360610193001,24
23,360610195004,24
23,360610193002,24
23,360610195002,24
23,360610195005,24
23,360610193006,24
23,360610195001,24
23,360610193003,24
23,360610193005,24
48,360470201001,49
48,360470235001,49
48,360470193002,49
48,360470201002,49
48,360470195003,49
48,360470231003,49
48,360470197001,49
48,360470229001,49
48,360470191003,49
48,360470195004,49
48,360470235002,49
48,360470191002,49
48,360470193003,49
48,360470229002,49
48,360470193001,49
48,360470195001,49
48,360470191001,49
48,360470199003,49
48,360470231001,49
48,360470227001,49
48,360470197003,49
48,360470227002,49
48,360470229004,49
48,360470193004,49
48,360470199001,49
48,360470201003,49
48,360470195002,49
48,360470199004,49
48,360470229003,49
48,360470231002,49
48,360470199002,49
48,360470197004,49
48,360470197002,49
48,360470227003,49
48,360470201004,49
48,360470227004,49
134,360810809007,135
134,360810809004,135
134,360810779031,135
134,360810779021,135
134,360810779043,135
134,360811257003,135
134,360810779044,135
134,360810779052,135
134,360810809002,135
134,360811257001,135
134,360810779041,135
134,360810779082,135
134,360810779033,135
134,360810779032,135
134,360810779081,135
134,360810779025,135
134,360810809001,135
134,360810779023,135
134,360810779022,135
134,360810779042,135
134,360810779051,135
134,360810779062,135
134,360810793001,135
134,360810809005,135
134,360810809003,135
134,360811257002,135
134,360810779024,135
134,360810779072,135
134,360810779061,135
134,360810809006,135
134,360810779071,135
91,360810865002,92
91,360810853001,92
91,360810859002,92
91,360810845001,92
91,360810889011,92
91,360810855002,92
91,360810845003,92
91,360810857003,92
91,360810797011,92
91,360810797022,92
91,360810849002,92
91,360810853003,92
91,360810855004,92
91,360810889017,92
91,360810857002,92
91,360810797013,92
91,360810849004,92
91,360810849001,92
91,360810797012,92
91,360810889015,92
91,360810865001,92
91,360810889014,92
91,360810889013,92
91,360810859003,92
91,360810889012,92
91,360810849003,92
91,360810871002,92
91,360810853002,92
91,360810853004,92
91,360810855003,92
91,360810889016,92
91,360810797021,92
91,360811161001,92
91,360810869002,92
91,360810869001,92
91,360810797023,92
91,360810857001,92
91,360810871001,92
91,360810845002,92
91,360810855001,92
91,360811161002,92
91,360810859001,92
91,360810797014,92
126,360610293004,127
126,360610291004,127
126,360610291007,127
126,360610293003,127
126,360610293002,127
126,360610295004,127
126,360610291006,127
126,360610299001,127
126,360610303002,127
126,360610295003,127
126,360610293001,127
126,360610299002,127
126,360610293005,127
126,360610291002,127
126,360610307001,127
126,360610303003,127
126,360610295002,127
126,360610291001,127
126,360610303001,127
126,360610307003,127
126,360610291003,127
126,360610307002,127
126,360610295001,127
126,360610291005,127
147,360610036012,148
147,360610018001,148
147,360610030013,148
147,360610018003,148
147,360610016005,148
147,360610036013,148
147,360610016001,148
147,360610018005,148
147,360610030014,148
147,360610016003,148
147,360610018002,148
147,360610030012,148
147,360610018006,148
147,360610016004,148
147,360610018004,148
